x,y,z,r,g,b
0.0082,0.5598,0.2448,163,151,162
0.0522,0.5426,0.2812,163,151,162
0.0537,0.5533,0.2745,163,151,162
0.0512,0.5559,0.2890,163,151,162
0.0412,0.5503,0.3033,163,151,162
0.0361,0.5328,0.2526,163,151,162
0.0494,0.5448,0.2922,163,151,162
0.0442,0.5747,0.2824,163,151,162
0.0397,0.5565,0.3042,163,151,162
0.0511,0.5425,0.2870,163,151,162
0.0298,0.5187,0.2706,163,151,162
0.0504,0.5430,0.2897,163,151,162
0.0499,0.5473,0.2925,163,151,162
0.0110,0.5264,0.2532,163,151,162
0.0245,0.5705,0.2478,163,151,162
0.0512,0.5454,0.2892,163,151,162
0.0395,0.5523,0.3051,163,151,162
0.0050,0.5247,0.2582,163,151,162
0.0402,0.5553,0.3045,163,151,162
0.0157,0.5387,0.2438,163,151,162
0.0356,0.5752,0.2967,163,151,162
0.0065,0.5233,0.2589,163,151,162
0.0490,0.5471,0.2583,163,151,162
0.0385,0.5515,0.3062,163,151,162
0.0520,0.5458,0.2646,163,151,162
0.0499,0.5505,0.2945,163,151,162
0.0421,0.5551,0.3037,163,151,162
0.0117,0.5670,0.2451,163,151,162
0.0401,0.5256,0.2626,163,151,162
0.0213,0.5820,0.2953,163,151,162
0.0276,0.5857,0.2700,163,151,162
0.0048,0.5774,0.2561,163,151,162
0.0171,0.5395,0.2424,163,151,162
0.0496,0.5469,0.2576,163,151,162
0.0481,0.5388,0.2943,163,151,162
0.0399,0.5546,0.3061,163,151,162
0.0432,0.5563,0.3032,163,151,162
0.0035,0.5294,0.2520,163,151,162
0.0318,0.5231,0.2959,163,151,162
0.0150,0.5376,0.2430,163,151,162
0.0521,0.5618,0.2882,163,151,162
0.0509,0.5682,0.2832,163,151,162
0.0550,0.5523,0.2698,163,151,162
0.0036,0.5419,0.2447,163,151,162
0.0087,0.5223,0.2567,163,151,162
0.0542,0.5609,0.2812,163,151,162
0.0413,0.5560,0.3054,163,151,162
0.0410,0.5476,0.3058,163,151,162
0.0053,0.5838,0.2662,163,151,162
0.0181,0.5835,0.2944,163,151,162
0.0244,0.5153,0.2705,163,151,162
0.0020,0.5379,0.2468,163,151,162
0.0505,0.5482,0.2577,163,151,162
0.0040,0.5782,0.2968,163,151,162
0.0337,0.5557,0.3101,163,151,162
0.0302,0.5745,0.2501,163,151,162
0.0240,0.5177,0.2620,163,151,162
0.0548,0.5445,0.2830,163,151,162
0.0155,0.5401,0.2415,163,151,162
0.0464,0.5266,0.2796,163,151,162
0.0223,0.5863,0.2650,163,151,162
0.0534,0.5450,0.2888,163,151,162
0.0132,0.5402,0.2417,163,151,162
0.0418,0.5539,0.3058,163,151,162
0.0259,0.5737,0.2478,163,151,162
0.0495,0.5444,0.2967,163,151,162
0.0516,0.5571,0.2934,163,151,162
0.0153,0.5845,0.2929,163,151,162
0.0475,0.5305,0.2882,163,151,162
0.0393,0.5201,0.2755,163,151,162
0.0210,0.5877,0.2686,163,151,162
0.0393,0.5501,0.3078,163,151,162
0.0489,0.5428,0.2973,163,151,162
0.0038,0.5449,0.2430,163,151,162
0.0153,0.5391,0.2413,163,151,162
0.0459,0.5255,0.2814,163,151,162
0.0562,0.5504,0.2816,163,151,162
0.0425,0.5561,0.3056,163,151,162
0.0261,0.5401,0.2413,163,151,162
0.0169,0.5159,0.2638,163,151,162
0.0147,0.5400,0.2409,163,151,162
0.0495,0.5685,0.2906,163,151,162
0.0448,0.5317,0.2960,163,151,162
0.0079,0.5305,0.2469,163,151,162
0.0345,0.5167,0.2762,163,151,162
0.0132,0.5868,0.2647,163,151,162
0.0423,0.5549,0.3063,163,151,162
0.0531,0.5678,0.2733,163,151,162
0.0256,0.5798,0.2522,163,151,162
0.0366,0.5190,0.2863,163,151,162
0.0518,0.5474,0.2575,163,151,162
0.0529,0.5454,0.2930,163,151,162
0.0338,0.5409,0.2430,163,151,162
0.0251,0.5394,0.2408,163,151,162
0.0021,0.5339,0.2471,163,151,162
0.0326,0.5394,0.2429,163,151,162
0.0570,0.5470,0.2773,163,151,162
0.0134,0.5378,0.2412,163,151,162
0.0443,0.5269,0.2614,163,151,162
0.0141,0.5487,0.2386,163,151,162
0.0558,0.5408,0.2738,163,151,162
0.0124,0.5167,0.2614,163,151,162
0.0143,0.5397,0.2402,163,151,162
0.0001,0.5191,0.2861,163,151,162
0.0478,0.5267,0.2841,163,151,162
0.0193,0.5861,0.2935,163,151,162
0.0399,0.5573,0.3085,163,151,162
0.0013,0.5234,0.2564,163,151,162
0.0287,0.5639,0.2412,163,151,162
0.0322,0.5388,0.2423,163,151,162
0.0122,0.5397,0.2400,163,151,162
0.0433,0.5545,0.3068,163,151,162
0.0223,0.5622,0.2392,163,151,162
0.0510,0.5584,0.2979,163,151,162
0.0559,0.5441,0.2874,163,151,162
0.0042,0.5766,0.2506,163,151,162
0.0405,0.5200,0.2862,163,151,162
0.0403,0.5567,0.3090,163,151,162
0.0139,0.5395,0.2394,163,151,162
0.0042,0.5267,0.2497,163,151,162
0.0118,0.5398,0.2397,163,151,162
0.0176,0.5870,0.2601,163,151,162
0.0563,0.5471,0.2886,163,151,162
0.0425,0.5415,0.3066,163,151,162
0.0410,0.5198,0.2675,163,151,162
0.0053,0.5199,0.2570,163,151,162
0.0340,0.5163,0.2661,163,151,162
0.0336,0.5704,0.2452,163,151,162
0.0157,0.5883,0.2632,163,151,162
0.0454,0.5504,0.3060,163,151,162
0.0581,0.5455,0.2752,163,151,162
0.0171,0.5824,0.3009,163,151,162
0.0118,0.5387,0.2397,163,151,162
0.0551,0.5470,0.2922,163,151,162
0.0551,0.5601,0.2627,163,151,162
0.0418,0.5301,0.2520,163,151,162
0.0438,0.5771,0.2938,163,151,162
0.0570,0.5535,0.2888,163,151,162
0.0396,0.5839,0.2661,163,151,162
0.0520,0.5308,0.2860,163,151,162
0.0307,0.5825,0.2987,163,151,162
0.0518,0.5649,0.2950,163,151,162
0.0413,0.5193,0.2675,163,151,162
0.0037,0.5270,0.2487,163,151,162
0.0097,0.5280,0.2454,163,151,162
0.0403,0.5173,0.2772,163,151,162
0.0556,0.5414,0.2900,163,151,162
0.0317,0.5830,0.2978,163,151,162
0.0127,0.5395,0.2386,163,151,162
0.0112,0.5370,0.2398,163,151,162
0.0301,0.5156,0.2615,163,151,162
0.0090,0.5168,0.2581,163,151,162
0.0285,0.5205,0.2521,163,151,162
0.0400,0.5312,0.2483,163,151,162
0.0433,0.5777,0.2955,163,151,162
0.0575,0.5395,0.2814,163,151,162
0.0181,0.5161,0.2563,163,151,162
0.0472,0.5546,0.3057,163,151,162
0.0052,0.5136,0.2701,163,151,162
0.0560,0.5497,0.2941,163,151,162
0.0580,0.5484,0.2891,163,151,162
0.0114,0.5371,0.2388,163,151,162
0.0407,0.5264,0.2520,163,151,162
0.0092,0.5148,0.2602,163,151,162
0.0495,0.5278,0.2915,163,151,162
0.0260,0.5111,0.2703,163,151,162
0.0360,0.5803,0.3006,163,151,162
0.0460,0.5491,0.3080,163,151,162
0.0224,0.5228,0.2466,163,151,162
0.0221,0.5117,0.2644,163,151,162
0.0559,0.5471,0.2951,163,151,162
0.0398,0.5535,0.2407,163,151,162
0.0086,0.5137,0.2622,163,151,162
0.0264,0.5318,0.2405,163,151,162
0.0093,0.5281,0.2434,163,151,162
0.0604,0.5468,0.2748,163,151,162
0.0417,0.5340,0.3069,163,151,162
0.0354,0.5180,0.2574,163,151,162
0.0450,0.5483,0.3091,163,151,162
0.0445,0.5418,0.3083,163,151,162
0.0569,0.5500,0.2944,163,151,162
0.0079,0.5379,0.2385,163,151,162
0.0543,0.5348,0.2919,163,151,162
0.0436,0.5671,0.3067,163,151,162
0.0116,0.5158,0.2554,163,151,162
0.0070,0.5390,0.2382,163,151,162
0.0582,0.5483,0.2916,163,151,162
0.0330,0.5182,0.2985,163,151,162
0.0256,0.5619,0.2363,163,151,162
0.0388,0.5446,0.3132,163,151,162
0.0090,0.5854,0.2993,163,151,162
0.0246,0.5867,0.2989,163,151,162
0.0350,0.5122,0.2735,163,151,162
0.0297,0.5872,0.2569,163,151,162
0.0305,0.5849,0.2536,163,151,162
0.0315,0.5217,0.2489,163,151,162
0.0522,0.5584,0.3019,163,151,162
0.0531,0.5609,0.2999,163,151,162
0.0368,0.5491,0.3150,163,151,162
0.0568,0.5366,0.2891,163,151,162
0.0311,0.5109,0.2713,163,151,162
0.0528,0.5357,0.2972,163,151,162
0.0369,0.5127,0.2745,163,151,162
0.0578,0.5497,0.2587,163,151,162
0.0037,0.5546,0.2368,163,151,162
0.0393,0.5274,0.2474,163,151,162
0.0363,0.5896,0.2857,163,151,162
0.0191,0.5191,0.2479,163,151,162
0.0456,0.5575,0.3099,163,151,162
0.0567,0.5439,0.2962,163,151,162
0.0608,0.5434,0.2681,163,151,162
0.0422,0.5783,0.3016,163,151,162
0.0531,0.5657,0.2537,163,151,162
0.0391,0.5126,0.2755,163,151,162
0.0537,0.5283,0.2897,163,151,162
0.0231,0.5342,0.3166,163,151,162
0.0296,0.5924,0.2870,163,151,162
0.0420,0.5463,0.3135,163,151,162
0.0462,0.5489,0.3108,163,151,162
0.0253,0.5331,0.3159,163,151,162
0.0056,0.5637,0.2366,163,151,162
0.0553,0.5565,0.3007,163,151,162
0.0570,0.5549,0.2984,163,151,162
0.0108,0.5207,0.2460,163,151,162
0.0514,0.5547,0.3062,163,151,162
0.0303,0.5217,0.2458,163,151,162
0.0347,0.5102,0.2716,163,151,162
0.0132,0.5107,0.2594,163,151,162
0.0461,0.5555,0.3118,163,151,162
0.0521,0.5521,0.3065,163,151,162
0.0476,0.5572,0.3105,163,151,162
0.0482,0.5589,0.3098,163,151,162
0.0547,0.5265,0.2877,163,151,162
0.0585,0.5504,0.2980,163,151,162
0.0174,0.5069,0.2838,163,151,162
0.0034,0.5144,0.2560,163,151,162
0.0006,0.5150,0.2572,163,151,162
0.0280,0.5120,0.2564,163,151,162
0.0438,0.5528,0.3143,163,151,162
0.0164,0.5163,0.2482,163,151,162
0.0275,0.5175,0.2478,163,151,162
0.0582,0.5523,0.2990,163,151,162
0.0368,0.5159,0.2547,163,151,162
0.0468,0.5548,0.3121,163,151,162
0.0134,0.5095,0.2602,163,151,162
0.0543,0.5619,0.3029,163,151,162
0.0428,0.5287,0.2452,163,151,162
0.0314,0.5201,0.2460,163,151,162
0.0490,0.5181,0.2845,163,151,162
0.0224,0.5094,0.2591,163,151,162
0.0552,0.5545,0.3042,163,151,162
0.0164,0.5063,0.2838,163,151,162
0.0509,0.5187,0.2723,163,151,162
0.0639,0.5463,0.2685,163,151,162
0.0042,0.5498,0.2332,163,151,162
0.0474,0.5580,0.3120,163,151,162
0.0536,0.5471,0.3064,163,151,162
0.0065,0.5079,0.2673,163,151,162
0.0430,0.5171,0.2569,163,151,162
0.0495,0.5503,0.3112,163,151,162
0.0180,0.5210,0.2417,163,151,162
0.0376,0.5119,0.2613,163,151,162
0.0219,0.5617,0.2316,163,151,162
0.0488,0.5557,0.3117,163,151,162
0.0597,0.5339,0.2904,163,151,162
0.0017,0.5372,0.2360,163,151,162
0.0455,0.5757,0.3057,163,151,162
0.0131,0.5075,0.2624,163,151,162
0.0221,0.5168,0.2456,163,151,162
0.0582,0.5297,0.2893,163,151,162
0.0517,0.5492,0.3098,163,151,162
0.0355,0.5918,0.2928,163,151,162
0.0539,0.5213,0.2683,163,151,162
0.0375,0.5113,0.2609,163,151,162
0.0445,0.5417,0.3146,163,151,162
0.0413,0.5332,0.3135,163,151,162
0.0596,0.5388,0.2967,163,151,162
0.0502,0.5567,0.3112,163,151,162
0.0147,0.5104,0.2537,163,151,162
0.0164,0.5631,0.2311,163,151,162
0.0452,0.5122,0.2766,163,151,162
0.0252,0.5392,0.3216,163,151,162
0.0250,0.5593,0.2304,163,151,162
0.0174,0.5082,0.2573,163,151,162
0.0433,0.5313,0.2413,163,151,162
0.0047,0.5107,0.2567,163,151,162
0.0058,0.5133,0.2514,163,151,162
0.0509,0.5171,0.2851,163,151,162
0.0469,0.5130,0.2728,163,151,162
0.0099,0.5318,0.2341,163,151,162
0.0665,0.5472,0.2766,163,151,162
0.0515,0.5583,0.3107,163,151,162
0.0542,0.5835,0.2752,163,151,162
0.0082,0.5175,0.2447,163,151,162
0.0486,0.5597,0.3130,163,151,162
0.0204,0.5212,0.2395,163,151,162
0.0510,0.5160,0.2800,163,151,162
0.0570,0.5359,0.3011,163,151,162
0.0493,0.5589,0.3128,163,151,162
0.0241,0.5068,0.2598,163,151,162
0.0233,0.5049,0.2655,163,151,162
0.0028,0.5365,0.2339,163,151,162
0.0007,0.5145,0.2516,163,151,162
0.0202,0.5695,0.2321,163,151,162
0.0268,0.5237,0.2378,163,151,162
0.0531,0.5853,0.2742,163,151,162
0.0449,0.5106,0.2768,163,151,162
0.0584,0.5490,0.3043,163,151,162
0.0672,0.5482,0.2774,163,151,162
0.0150,0.5187,0.2411,163,151,162
0.0649,0.5421,0.2886,163,151,162
0.0409,0.5083,0.2727,163,151,162
0.0623,0.5463,0.2977,163,151,162
0.0048,0.5279,0.2366,163,151,162
0.0503,0.5560,0.3134,163,151,162
0.0543,0.5846,0.2739,163,151,162
0.0591,0.5577,0.3034,163,151,162
0.0167,0.5080,0.2542,163,151,162
0.0668,0.5506,0.2869,163,151,162
0.0618,0.5413,0.2981,163,151,162
0.0340,0.5079,0.2596,163,151,162
0.0610,0.5362,0.2969,163,151,162
0.0006,0.5205,0.2428,163,151,162
0.0166,0.5516,0.2273,163,151,162
0.0589,0.5359,0.3012,163,151,162
0.0574,0.5519,0.3076,163,151,162
0.0624,0.5553,0.2999,163,151,162
0.0107,0.5174,0.2416,163,151,162
0.0017,0.5242,0.2390,163,151,162
0.0295,0.5370,0.3229,163,151,162
0.0409,0.5789,0.3116,163,151,162
0.0566,0.5678,0.3045,163,151,162
0.0298,0.5931,0.3012,163,151,162
0.0183,0.5055,0.2572,163,151,162
0.0584,0.5492,0.3069,163,151,162
0.0509,0.5582,0.3141,163,151,162
0.0253,0.5219,0.2368,163,151,162
0.0135,0.5199,0.2380,163,151,162
0.0498,0.5120,0.2803,163,151,162
0.0643,0.5517,0.2980,163,151,162
0.0400,0.5080,0.2627,163,151,162
0.0551,0.5502,0.3113,163,151,162
0.0028,0.5663,0.2316,163,151,162
0.0127,0.5583,0.2273,163,151,162
0.0649,0.5570,0.2960,163,151,162
0.0535,0.5565,0.3127,163,151,162
0.0539,0.5525,0.3127,163,151,162
0.0362,0.5220,0.2395,163,151,162
0.0072,0.5153,0.2434,163,151,162
0.0233,0.5613,0.2274,163,151,162
0.0498,0.5197,0.3009,163,151,162
0.0505,0.5120,0.2787,163,151,162
0.0087,0.5127,0.2457,163,151,162
0.0660,0.5572,0.2944,163,151,162
0.0054,0.5201,0.2391,163,151,162
0.0528,0.5742,0.3065,163,151,162
0.0206,0.5434,0.2265,163,151,162
0.0002,0.5476,0.2296,163,151,162
0.0307,0.5851,0.3125,163,151,162
0.0054,0.5212,0.2380,163,151,162
0.0506,0.5512,0.3164,163,151,162
0.0642,0.5433,0.2988,163,151,162
0.0659,0.5395,0.2929,163,151,162
0.0470,0.5784,0.3096,163,151,162
0.0554,0.5557,0.3121,163,151,162
0.0176,0.5608,0.2264,163,151,162
0.0021,0.5652,0.2304,163,151,162
0.0520,0.5556,0.3155,163,151,162
0.0389,0.5850,0.3096,163,151,162
0.0607,0.5516,0.3064,163,151,162
0.0506,0.5114,0.2701,163,151,162
0.0687,0.5618,0.2839,163,151,162
0.0656,0.5453,0.2974,163,151,162
0.0091,0.5172,0.2394,163,151,162
0.0631,0.5441,0.3022,163,151,162
0.0531,0.5569,0.3147,163,151,162
0.0172,0.5199,0.2358,163,151,162
0.0526,0.5129,0.2842,163,151,162
0.0654,0.5416,0.2968,163,151,162
0.0136,0.5170,0.2383,163,151,162
0.0596,0.5584,0.3078,163,151,162
0.0649,0.5362,0.2950,163,151,162
0.0551,0.5547,0.3135,163,151,162
0.0511,0.5447,0.3166,163,151,162
0.0623,0.5303,0.2956,163,151,162
0.0393,0.5145,0.3069,163,151,162
0.0547,0.5500,0.3141,163,151,162
0.0207,0.5460,0.2250,163,151,162
0.0660,0.5420,0.2965,163,151,162
0.0507,0.5136,0.2601,163,151,162
0.0514,0.5817,0.3034,163,151,162
0.0452,0.5087,0.2626,163,151,162
0.0610,0.5687,0.3019,163,151,162
0.0570,0.5695,0.3073,163,151,162
0.0551,0.5478,0.3140,163,151,162
0.0511,0.5475,0.3175,163,151,162
0.0592,0.5671,0.3058,163,151,162
0.0567,0.5493,0.3127,163,151,162
0.0030,0.5170,0.2405,163,151,162
0.0073,0.5117,0.2442,163,151,162
0.0189,0.5078,0.2472,163,151,162
0.0533,0.5114,0.2771,163,151,162
0.0059,0.5131,0.2429,163,151,162
0.0605,0.5709,0.3025,163,151,162
0.0509,0.5550,0.3185,163,151,162
0.0661,0.5317,0.2901,163,151,162
0.0366,0.5015,0.2770,163,151,162
0.0057,0.5312,0.2293,163,151,162
0.0630,0.5515,0.3067,163,151,162
0.0664,0.5603,0.2993,163,151,162
0.0677,0.5658,0.2927,163,151,162
0.0665,0.5448,0.2999,163,151,162
0.0493,0.5091,0.2646,163,151,162
0.0520,0.5871,0.2984,163,151,162
0.0110,0.5135,0.2397,163,151,162
0.0031,0.5219,0.2349,163,151,162
0.0601,0.5688,0.3059,163,151,162
0.0591,0.5699,0.3066,163,151,162
0.0076,0.5372,0.2263,163,151,162
0.0084,0.5229,0.2325,163,151,162
0.0638,0.5396,0.3035,163,151,162
0.0556,0.5194,0.2994,163,151,162
0.0157,0.5179,0.2346,163,151,162
0.0128,0.5207,0.2328,163,151,162
0.0662,0.5543,0.3023,163,151,162
0.0159,0.5606,0.2236,163,151,162
0.0157,0.5399,0.2240,163,151,162
0.0256,0.5181,0.2345,163,151,162
0.0536,0.5339,0.3143,163,151,162
0.0395,0.5012,0.2776,163,151,162
0.0554,0.5122,0.2851,163,151,162
0.0681,0.5424,0.2978,163,151,162
0.0623,0.5517,0.3092,163,151,162
0.0650,0.5517,0.3057,163,151,162
0.0589,0.5544,0.3136,163,151,162
0.0077,0.5158,0.2367,163,151,162
0.0528,0.5482,0.3193,163,151,162
0.0659,0.5486,0.3047,163,151,162
0.0665,0.5572,0.3033,163,151,162
0.0682,0.5473,0.3009,163,151,162
0.0055,0.5236,0.2310,163,151,162
0.0005,0.5211,0.2344,163,151,162
0.0532,0.5590,0.3190,163,151,162
0.0636,0.5278,0.2994,163,151,162
0.0096,0.5291,0.2267,163,151,162
0.0247,0.5781,0.3247,163,151,162
0.0162,0.5589,0.2215,163,151,162
0.0691,0.5544,0.3009,163,151,162
0.0004,0.5118,0.2418,163,151,162
0.0576,0.5404,0.3154,163,151,162
0.0022,0.5121,0.2405,163,151,162
0.0465,0.5178,0.3118,163,151,162
0.0486,0.5192,0.3118,163,151,162
0.0578,0.5539,0.3171,163,151,162
0.0382,0.5608,0.3285,163,151,162
0.0625,0.5206,0.2946,163,151,162
0.0188,0.5162,0.2324,163,151,162
0.0018,0.5439,0.2233,163,151,162
0.0628,0.5505,0.3125,163,151,162
0.0715,0.5609,0.2959,163,151,162
0.0601,0.5481,0.3156,163,151,162
0.0049,0.5150,0.2351,163,151,162
0.0675,0.5457,0.3059,163,151,162
0.0080,0.5297,0.2249,163,151,162
0.0604,0.5533,0.3159,163,151,162
0.0625,0.5247,0.3025,163,151,162
0.0649,0.5500,0.3108,163,151,162
0.0527,0.5125,0.3020,163,151,162
0.0623,0.5684,0.3102,163,151,162
0.0715,0.5476,0.3000,163,151,162
0.0654,0.5487,0.3107,163,151,162
0.0707,0.5477,0.3026,163,151,162
0.0049,0.5177,0.2314,163,151,162
0.0560,0.5578,0.3208,163,151,162
0.0593,0.5730,0.3123,163,151,162
0.0586,0.5497,0.3190,163,151,162
0.0701,0.5531,0.3043,163,151,162
0.0097,0.5529,0.2192,163,151,162
0.0425,0.5649,0.3282,163,151,162
0.0690,0.5517,0.3068,163,151,162
0.0726,0.5617,0.2975,163,151,162
0.0415,0.5841,0.3194,163,151,162
0.0038,0.5127,0.2352,163,151,162
0.0521,0.5155,0.3093,163,151,162
0.0712,0.5452,0.3027,163,151,162
0.0014,0.5153,0.2336,163,151,162
0.0676,0.5691,0.3044,163,151,162
0.0639,0.5411,0.3131,163,151,162
0.0048,0.5298,0.2236,163,151,162
0.0727,0.5460,0.3004,163,151,162
0.0127,0.5136,0.2317,163,151,162
0.0451,0.5643,0.3278,163,151,162
0.0643,0.5580,0.3140,163,151,162
0.0704,0.5556,0.3055,163,151,162
0.0670,0.5711,0.3050,163,151,162
0.0680,0.5205,0.2892,163,151,162
0.0577,0.5539,0.3214,163,151,162
0.0706,0.5410,0.3039,163,151,162
0.0025,0.5284,0.2244,163,151,162
0.0591,0.5180,0.3050,163,151,162
0.0708,0.5599,0.3045,163,151,162
0.0612,0.5448,0.3184,163,151,162
0.0709,0.5380,0.3031,163,151,162
0.0669,0.5496,0.3124,163,151,162
0.0689,0.5502,0.3101,163,151,162
0.0562,0.5407,0.3226,163,151,162
0.0736,0.5498,0.3019,163,151,162
0.0735,0.5442,0.3012,163,151,162
0.0602,0.5180,0.3053,163,151,162
0.0589,0.5604,0.3209,163,151,162
0.0652,0.5685,0.3116,163,151,162
0.0037,0.5379,0.2196,163,151,162
0.0068,0.5206,0.2258,163,151,162
0.0615,0.5552,0.3196,163,151,162
0.0443,0.5776,0.3250,163,151,162
0.0702,0.5564,0.3089,163,151,162
0.0072,0.5277,0.2218,163,151,162
0.0435,0.5182,0.3214,163,151,162
0.0608,0.5570,0.3205,163,151,162
0.0695,0.5469,0.3106,163,151,162
0.0622,0.5566,0.3195,163,151,162
0.0043,0.5299,0.2212,163,151,162
0.0712,0.5338,0.3037,163,151,162
0.0685,0.5374,0.3105,163,151,162
0.0602,0.5546,0.3223,163,151,162
0.0721,0.5504,0.3080,163,151,162
0.0387,0.5329,0.3322,163,151,162
0.0624,0.5301,0.3153,163,151,162
0.0630,0.5531,0.3201,163,151,162
0.0566,0.5699,0.3226,163,151,162
0.0006,0.5230,0.2241,163,151,162
0.0028,0.5454,0.2166,163,151,162
0.0742,0.5378,0.3029,163,151,162
0.0434,0.5363,0.3324,163,151,162
0.0569,0.5481,0.3266,163,151,162
0.0639,0.5389,0.3188,163,151,162
0.0415,0.5820,0.3267,163,151,162
0.0645,0.5381,0.3182,163,151,162
0.0654,0.5475,0.3193,163,151,162
0.0013,0.5279,0.2204,163,151,162
0.0740,0.5463,0.3081,163,151,162
0.0133,0.5355,0.2152,163,151,162
0.0462,0.5642,0.3326,163,151,162
0.0673,0.5791,0.3075,163,151,162
0.0746,0.5533,0.3077,163,151,162
0.0633,0.5465,0.3222,163,151,162
0.0620,0.5549,0.3237,163,151,162
0.0741,0.5581,0.3085,163,151,162
0.0645,0.5553,0.3215,163,151,162
0.0120,0.5341,0.2150,163,151,162
0.0540,0.5852,0.3185,163,151,162
0.0444,0.5668,0.3336,163,151,162
0.0517,0.5379,0.3306,163,151,162
0.0744,0.5673,0.3063,163,151,162
0.0643,0.5168,0.3077,163,151,162
0.0176,0.5334,0.2141,163,151,162
0.0733,0.5701,0.3070,163,151,162
0.0770,0.5486,0.3060,163,151,162
0.0619,0.5140,0.3083,163,151,162
0.0661,0.5446,0.3211,163,151,162
0.0044,0.5527,0.2131,163,151,162
0.0687,0.5670,0.3157,163,151,162
0.0723,0.5499,0.3145,163,151,162
0.0535,0.5374,0.3306,163,151,162
0.0508,0.5339,0.3314,163,151,162
0.0078,0.5354,0.2137,163,151,162
0.0657,0.5535,0.3231,163,151,162
0.0664,0.5548,0.3223,163,151,162
0.0697,0.5514,0.3189,163,151,162
0.0659,0.5265,0.3163,163,151,162
0.0769,0.5441,0.3081,163,151,162
0.0581,0.5130,0.3141,163,151,162
0.0669,0.5554,0.3224,163,151,162
0.0598,0.5143,0.3139,163,151,162
0.0681,0.5505,0.3216,163,151,162
0.0736,0.5538,0.3147,163,151,162
0.0769,0.5562,0.3093,163,151,162
0.0496,0.5359,0.3339,163,151,162
0.0705,0.5527,0.3192,163,151,162
0.0624,0.5847,0.3151,163,151,162
0.0586,0.5313,0.3269,163,151,162
0.0741,0.5518,0.3152,163,151,162
0.0779,0.5433,0.3080,163,151,162
0.0042,0.5339,0.2132,163,151,162
0.0714,0.5435,0.3186,163,151,162
0.0088,0.5332,0.2121,163,151,162
0.0464,0.5300,0.3348,163,151,162
0.0684,0.5489,0.3234,163,151,162
0.0729,0.5669,0.3152,163,151,162
0.0506,0.5605,0.3367,163,151,162
0.0517,0.5311,0.3334,163,151,162
0.0739,0.5520,0.3184,163,151,162
0.0532,0.5352,0.3344,163,151,162
0.0606,0.5687,0.3289,163,151,162
0.0542,0.5359,0.3342,163,151,162
0.0640,0.5474,0.3294,163,151,162
0.0583,0.5304,0.3300,163,151,162
0.0457,0.5838,0.3324,163,151,162
0.0691,0.5531,0.3253,163,151,162
0.0794,0.5389,0.3108,163,151,162
0.0676,0.5661,0.3255,163,151,162
0.0755,0.5505,0.3193,163,151,162
0.0708,0.5539,0.3251,163,151,162
0.0702,0.5506,0.3258,163,151,162
0.0637,0.5368,0.3304,163,151,162
0.0716,0.5506,0.3251,163,151,162
0.0707,0.5555,0.3264,163,151,162
0.0503,0.5673,0.3396,163,151,162
0.0554,0.5330,0.3364,163,151,162
0.0734,0.5511,0.3248,163,151,162
0.0813,0.5480,0.3142,163,151,162
0.0531,0.5653,0.3402,163,151,162
0.0735,0.5481,0.3263,163,151,162
0.0779,0.5505,0.3213,163,151,162
0.0777,0.5538,0.3216,163,151,162
0.0593,0.5549,0.3391,163,151,162
0.0548,0.5645,0.3411,163,151,162
0.0686,0.5582,0.3324,163,151,162
0.0633,0.5330,0.3345,163,151,162
0.0740,0.5502,0.3282,163,151,162
0.0720,0.5456,0.3305,163,151,162
0.0560,0.5642,0.3416,163,151,162
0.0708,0.5519,0.3323,163,151,162
0.0793,0.5263,0.3159,163,151,162
0.0548,0.5612,0.3437,163,151,162
0.0742,0.5488,0.3300,163,151,162
0.0764,0.5503,0.3277,163,151,162
0.0707,0.5600,0.3342,163,151,162
0.0712,0.5607,0.3338,163,151,162
0.0753,0.5512,0.3307,163,151,162
0.0758,0.5516,0.3306,163,151,162
0.0673,0.5677,0.3368,163,151,162
0.0748,0.5459,0.3326,163,151,162
0.0786,0.5661,0.3288,163,151,162
0.0810,0.5500,0.3283,163,151,162
0.0767,0.5569,0.3330,163,151,162
0.0739,0.5600,0.3357,163,151,162
0.0728,0.5619,0.3366,163,151,162
0.0711,0.5350,0.3382,163,151,162
0.0764,0.5591,0.3356,163,151,162
0.0812,0.5543,0.3351,163,151,162
0.0076,0.5913,0.2608,163,151,162
0.0381,0.5918,0.2935,163,151,162
0.0289,0.5941,0.3005,163,151,162
0.0217,0.5795,0.3226,163,151,162
0.0418,0.5866,0.3323,163,151,162
0.0326,0.5848,0.2742,163,151,162
0.0304,0.5862,0.2852,163,151,162
0.0203,0.5883,0.2834,163,151,162
0.0470,0.5761,0.2879,163,151,162
0.0584,0.5605,0.2719,163,151,162
0.0603,0.5457,0.2741,163,151,162
0.0539,0.5742,0.2786,163,151,162
0.0609,0.5596,0.2742,163,151,162
0.0601,0.5504,0.2610,163,151,162
0.0633,0.5598,0.2823,163,151,162
0.0619,0.5613,0.2879,163,151,162
0.0617,0.5673,0.2904,163,151,162
0.0265,0.5951,0.2614,163,151,162
0.0633,0.5680,0.3006,163,151,162
0.0387,0.5949,0.2977,163,151,162
0.0716,0.5489,0.2935,163,151,162
0.0331,0.5959,0.3071,163,151,162
0.0566,0.5804,0.3085,163,151,162
0.0325,0.5975,0.3069,163,151,162
0.0289,0.5990,0.3070,163,151,162
