x,y,z,r,g,b
6.2798,5.6054,6.2562,163,151,162
6.2752,5.6056,6.2581,163,151,162
6.2702,5.6063,6.2598,163,151,162
6.2749,5.6052,6.2607,163,151,162
6.2749,5.6036,6.2640,163,151,162
6.2743,5.6031,6.2626,163,151,162
6.2747,5.6027,6.2619,163,151,162
6.2743,5.6041,6.2679,163,151,162
6.2729,5.6024,6.2631,163,151,162
6.2673,5.6014,6.2745,163,151,162
6.2687,5.6061,6.2602,163,151,162
6.2762,5.6041,6.2589,163,151,162
6.2628,5.6038,6.2665,163,151,162
6.2700,5.6023,6.2649,163,151,162
6.2675,5.6021,6.2634,163,151,162
6.2618,5.6035,6.2660,163,151,162
6.2667,5.6029,6.2695,163,151,162
6.2601,5.6038,6.2710,163,151,162
6.2545,5.6041,6.2692,163,151,162
6.2539,5.6054,6.2730,163,151,162
6.2546,5.6048,6.2729,163,151,162
6.2776,5.7157,6.2578,163,151,162
6.2650,5.7121,6.2460,163,151,162
6.2775,5.6043,6.2520,163,151,162
6.2737,5.6031,6.2511,163,151,162
6.2787,5.6032,6.2492,163,151,162
6.2759,5.6028,6.2520,163,151,162
6.2701,5.6028,6.2564,163,151,162
6.2831,5.6030,6.2477,163,151,162
6.2751,5.6019,6.2537,163,151,162
6.2728,5.6021,6.2560,163,151,162
6.2779,5.6015,6.2553,163,151,162
6.2775,5.6013,6.2550,163,151,162
6.2709,5.6026,6.2614,163,151,162
6.2817,5.6015,6.2467,163,151,162
6.2739,5.6013,6.2579,163,151,162
6.2681,5.6021,6.2610,163,151,162
6.2766,5.6025,6.2639,163,151,162
6.2759,5.6008,6.2623,163,151,162
6.2734,5.6025,6.2673,163,151,162
6.2764,5.5986,6.2488,163,151,162
6.2637,5.6021,6.2633,163,151,162
6.2682,5.6013,6.2642,163,151,162
6.2688,5.5999,6.2638,163,151,162
6.2665,5.5995,6.2618,163,151,162
6.2723,5.5994,6.2644,163,151,162
6.2690,5.6020,6.2701,163,151,162
6.2733,5.5997,6.2666,163,151,162
6.2659,5.6007,6.2668,163,151,162
6.2640,5.5998,6.2644,163,151,162
6.2675,5.5995,6.2667,163,151,162
6.2685,5.6000,6.2692,163,151,162
6.2658,5.5984,6.2652,163,151,162
6.2604,5.6022,6.2705,163,151,162
6.2664,5.6000,6.2701,163,151,162
6.2624,5.5998,6.2696,163,151,162
6.2647,5.6001,6.2721,163,151,162
6.2612,5.6007,6.2718,163,151,162
6.2672,5.5989,6.2745,163,151,162
6.2550,5.6008,6.2709,163,151,162
6.2558,5.6016,6.2736,163,151,162
6.2530,5.6016,6.2726,163,151,162
6.2575,5.6002,6.2792,163,151,162
6.2789,5.6011,6.2795,163,151,162
6.2802,5.6008,6.2510,163,151,162
6.2744,5.6011,6.2566,163,151,162
6.2810,5.6002,6.2463,163,151,162
6.2774,5.5995,6.2551,163,151,162
6.2804,5.5991,6.2550,163,151,162
6.2766,5.5987,6.2580,163,151,162
6.2788,5.5993,6.2630,163,151,162
6.2707,5.6000,6.2615,163,151,162
6.2786,5.5980,6.2627,163,151,162
6.2772,5.5984,6.2638,163,151,162
6.2745,5.5992,6.2664,163,151,162
6.2759,5.5987,6.2662,163,151,162
6.2707,5.5987,6.2654,163,151,162
6.2740,5.5975,6.2649,163,151,162
6.2714,5.5973,6.2643,163,151,162
6.2675,5.5981,6.2638,163,151,162
6.2686,5.5978,6.2678,163,151,162
6.2731,5.6002,6.2824,163,151,162
6.2638,5.5959,6.2759,163,151,162
6.2646,5.5997,6.2619,163,151,162
6.2711,5.5970,6.2613,163,151,162
6.2697,5.5973,6.2658,163,151,162
6.2647,5.5972,6.2661,163,151,162
6.2656,5.5959,6.2642,163,151,162
6.2649,5.5965,6.2663,163,151,162
6.2666,5.5960,6.2663,163,151,162
6.2651,5.5967,6.2681,163,151,162
6.2629,5.5958,6.2651,163,151,162
6.2585,5.5978,6.2670,163,151,162
6.2560,5.5988,6.2694,163,151,162
6.2789,5.5982,6.2584,163,151,162
6.2799,5.5965,6.2530,163,151,162
6.2733,5.5979,6.2614,163,151,162
6.2757,5.5961,6.2648,163,151,162
6.2679,5.5960,6.2655,163,151,162
6.2796,5.5969,6.2542,163,151,162
6.2747,5.5951,6.2656,163,151,162
6.2754,5.5980,6.2565,163,151,162
6.2770,5.5966,6.2542,163,151,162
6.2826,5.5962,6.2463,163,151,162
6.2661,5.5960,6.2682,163,151,162
6.2696,5.5940,6.2649,163,151,162
6.2660,5.5940,6.2644,163,151,162
6.2617,5.5961,6.2673,163,151,162
6.2614,5.5960,6.2696,163,151,162
6.2603,5.5969,6.2715,163,151,162
6.2552,5.5981,6.2721,163,151,162
6.2743,5.7216,6.2571,163,151,162
6.2561,5.7192,6.2633,163,151,162
6.2748,5.7229,6.2444,163,151,162
6.2753,5.7244,6.2467,163,151,162
6.2752,5.7257,6.2616,163,151,162
6.2569,5.5960,6.2675,163,151,162
6.2536,5.5971,6.2711,163,151,162
6.2585,5.7247,6.2617,163,151,162
6.2715,5.5929,6.2829,163,151,162
6.2753,5.5912,6.2826,163,151,162
6.2820,5.5981,6.2479,163,151,162
6.2805,5.5975,6.2501,163,151,162
6.2712,5.5978,6.2587,163,151,162
6.2773,5.5949,6.2552,163,151,162
6.2775,5.5937,6.2624,163,151,162
6.2690,5.5955,6.2649,163,151,162
6.2687,5.5952,6.2685,163,151,162
6.2697,5.5951,6.2697,163,151,162
6.2658,5.5951,6.2686,163,151,162
6.2633,5.5945,6.2675,163,151,162
6.2648,5.5987,6.2551,163,151,162
6.2634,5.5959,6.2623,163,151,162
6.2526,5.7183,6.2590,163,151,162
6.2580,5.7279,6.2658,163,151,162
6.2750,5.7308,6.2569,163,151,162
6.2652,5.7315,6.2657,163,151,162
6.2615,5.7317,6.2638,163,151,162
6.2591,5.7315,6.2628,163,151,162
6.2735,5.7321,6.2509,163,151,162
6.2711,5.7332,6.2670,163,151,162
6.2517,5.7305,6.2608,163,151,162
6.2724,5.7371,6.2544,163,151,162
6.2742,5.7375,6.2586,163,151,162
6.2748,5.7400,6.2577,163,151,162
6.2709,5.7386,6.2660,163,151,162
6.2813,5.7441,6.2568,163,151,162
6.2735,5.7479,6.2507,163,151,162
6.2750,5.7473,6.2462,163,151,162
6.2500,5.7442,6.2622,163,151,162
6.2512,5.7447,6.2573,163,151,162
6.2698,5.7483,6.2641,163,151,162
6.2731,5.7517,6.2567,163,151,162
6.2736,5.7517,6.2438,163,151,162
6.2515,5.7536,6.2639,163,151,162
6.2623,5.7563,6.2590,163,151,162
6.2511,5.7519,6.2592,163,151,162
6.2696,5.7568,6.2649,163,151,162
6.2482,5.7554,6.2621,163,151,162
6.2691,5.7600,6.2642,163,151,162
6.2720,5.7636,6.2607,163,151,162
6.2496,5.7630,6.2608,163,151,162
6.2624,5.7623,6.2445,163,151,162
6.2691,5.7691,6.2649,163,151,162
6.2700,5.7729,6.2546,163,151,162
6.2597,5.7727,6.2485,163,151,162
6.2484,5.7713,6.2611,163,151,162
6.2715,5.7828,6.2575,163,151,162
6.2695,5.7842,6.2634,163,151,162
6.2715,5.7850,6.2559,163,151,162
6.2691,5.7840,6.2624,163,151,162
6.2704,5.7874,6.2540,163,151,162
6.2691,5.7920,6.2636,163,151,162
0.0008,5.6414,6.2434,85,83,190
0.0001,5.6406,6.2451,85,83,190
0.0001,5.6460,6.2476,85,83,190
0.0080,5.6392,6.2473,85,83,190
0.0013,5.6416,6.2539,85,83,190
0.0011,5.6376,6.2533,85,83,190
0.0078,5.6459,6.2501,85,83,190
0.0007,5.6352,6.2523,85,83,190
0.0068,5.6440,6.2523,85,83,190
0.0012,5.6323,6.2512,85,83,190
0.0048,5.6458,6.2542,85,83,190
0.0000,5.6469,6.2544,85,83,190
0.0074,5.6485,6.2511,85,83,190
0.0034,5.6358,6.2543,85,83,190
0.0006,5.6388,6.2561,85,83,190
0.0084,5.6506,6.2486,85,83,190
0.0084,5.6315,6.2476,85,83,190
0.0036,5.6373,6.2560,85,83,190
0.0013,5.6370,6.2562,85,83,190
0.0042,5.6418,6.2569,85,83,190
0.0044,5.6392,6.2569,85,83,190
0.0008,5.6308,6.2530,85,83,190
0.0038,5.6331,6.2547,85,83,190
0.0008,5.6318,6.2546,85,83,190
0.0046,5.6326,6.2555,85,83,190
0.0036,5.6509,6.2554,85,83,190
0.0006,5.6337,6.2571,85,83,190
0.0040,5.6457,6.2584,85,83,190
0.0008,5.6359,6.2584,85,83,190
0.0001,5.6392,6.2592,85,83,190
0.0038,5.6286,6.2526,85,83,190
0.0017,5.6299,6.2550,85,83,190
0.0006,5.6523,6.2558,85,83,190
0.0012,5.6354,6.2588,85,83,190
0.0008,5.6329,6.2577,85,83,190
0.0059,5.6569,6.2470,85,83,190
0.0008,5.6441,6.2599,85,83,190
0.0026,5.6524,6.2562,85,83,190
0.0070,5.6554,6.2519,85,83,190
0.0041,5.6258,6.2514,85,83,190
0.0077,5.6519,6.2559,85,83,190
0.0046,5.6277,6.2545,85,83,190
0.0010,5.6334,6.2595,85,83,190
0.0044,5.6266,6.2532,85,83,190
0.0007,5.6440,6.2614,85,83,190
0.0085,5.6524,6.2558,85,83,190
0.0003,5.6281,6.2561,85,83,190
0.0028,5.6248,6.2513,85,83,190
0.0072,5.6574,6.2529,85,83,190
0.0017,5.6221,6.2494,85,83,190
0.0003,5.6499,6.2625,85,83,190
0.0003,5.6297,6.2608,85,83,190
0.0067,5.6601,6.2524,85,83,190
0.0002,5.6234,6.2556,85,83,190
0.0004,5.6248,6.2587,85,83,190
0.0076,5.6581,6.2574,85,83,190
0.0042,5.6220,6.2561,85,83,190
0.0040,5.6209,6.2546,85,83,190
0.0008,5.6240,6.2595,85,83,190
0.0001,5.6607,6.2572,85,83,190
0.0001,5.6234,6.2592,85,83,190
0.0079,5.6634,6.2511,85,83,190
0.0018,5.6222,6.2593,85,83,190
0.0007,5.6223,6.2600,85,83,190
0.0047,5.6177,6.2514,85,83,190
0.0050,5.6197,6.2561,85,83,190
0.0016,5.6182,6.2544,85,83,190
0.0021,5.6176,6.2529,85,83,190
0.0052,5.6163,6.2491,85,83,190
0.0001,5.6197,6.2590,85,83,190
0.0083,5.6630,6.2578,85,83,190
0.0069,5.6675,6.2474,85,83,190
0.0034,5.6648,6.2580,85,83,190
0.0022,5.6139,6.2487,85,83,190
0.0014,5.6150,6.2532,85,83,190
0.0053,5.6695,6.2495,85,83,190
0.0005,5.6662,6.2590,85,83,190
0.0047,5.6128,6.2494,85,83,190
0.0013,5.6135,6.2536,85,83,190
0.0055,5.6424,6.2734,85,83,190
0.0021,5.6148,6.2584,85,83,190
0.0069,5.6687,6.2560,85,83,190
0.0021,5.6108,6.2506,85,83,190
0.0005,5.6104,6.2505,85,83,190
0.0062,5.6416,6.2747,85,83,190
0.0054,5.6119,6.2549,85,83,190
0.0018,5.6124,6.2573,85,83,190
0.0004,5.6123,6.2581,85,83,190
0.0102,5.6345,6.2739,85,83,190
0.0041,5.6345,6.2754,85,83,190
0.0079,5.6695,6.2591,85,83,190
0.0068,5.6722,6.2533,85,83,190
0.0086,5.6706,6.2566,85,83,190
0.0037,5.6085,6.2488,85,83,190
0.0085,5.6557,6.2727,85,83,190
0.0036,5.6614,6.2707,85,83,190
0.0068,5.6383,6.2776,85,83,190
0.0027,5.6629,6.2711,85,83,190
0.0035,5.6281,6.2758,85,83,190
0.0029,5.6726,6.2597,85,83,190
0.0038,5.6449,6.2787,85,83,190
0.0053,5.6069,6.2528,85,83,190
0.0011,5.6408,6.2798,85,83,190
0.0030,5.6268,6.2769,85,83,190
0.0023,5.6474,6.2795,85,83,190
0.0097,5.6493,6.2782,85,83,190
0.0015,5.6435,6.2805,85,83,190
0.0044,5.6230,6.2755,85,83,190
0.0050,5.6406,6.2818,85,83,190
0.0037,5.6684,6.2709,85,83,190
0.0073,5.6543,6.2793,85,83,190
0.0014,5.6311,6.2813,85,83,190
0.0074,5.6189,6.2759,85,83,190
0.0052,5.6309,6.2823,85,83,190
0.0043,5.6244,6.2801,85,83,190
0.0029,5.6606,6.2793,85,83,190
0.0071,5.6155,6.2768,85,83,190
0.0014,5.6205,6.2817,85,83,190
0.0004,5.6128,6.2794,85,83,190
0.0074,5.6756,6.2566,85,83,190
0.0068,5.6758,6.2576,85,83,190
0.0071,5.6763,6.2558,85,83,190
0.0040,5.6694,6.2701,85,83,190
0.0065,5.6793,6.2500,85,83,190
0.0001,5.6799,6.2611,85,83,190
0.0054,5.6684,6.2766,85,83,190
0.0032,5.6028,6.2468,85,83,190
0.0085,5.6792,6.2587,85,83,190
0.0115,5.6668,6.2777,85,83,190
0.0041,5.6757,6.2704,85,83,190
0.0050,5.6740,6.2770,85,83,190
0.0002,5.6031,6.2537,85,83,190
0.0032,5.6006,6.2514,85,83,190
0.0060,5.5998,6.2462,85,83,190
0.0058,5.5995,6.2488,85,83,190
0.0012,5.5975,6.2513,85,83,190
0.0035,5.6840,6.2528,85,83,190
0.0041,5.6805,6.2708,85,83,190
0.0088,5.6734,6.2829,85,83,190
0.0081,5.6845,6.2601,85,83,190
0.0018,5.5972,6.2511,85,83,190
0.0008,5.5961,6.2463,85,83,190
0.0080,5.6794,6.2804,85,83,190
0.0072,5.6879,6.2589,85,83,190
0.0081,5.6831,6.2704,85,83,190
0.0045,5.6919,6.2534,85,83,190
0.0168,5.6767,6.2768,85,83,190
0.0137,5.6800,6.2760,85,83,190
0.0103,5.6816,6.2800,85,83,190
0.0043,5.6899,6.2707,85,83,190
0.0219,5.6818,6.2748,85,83,190
0.0068,5.6955,6.2603,85,83,190
0.0073,5.6969,6.2577,85,83,190
0.0087,5.6928,6.2694,85,83,190
0.0015,5.6920,6.2707,85,83,190
0.0070,5.6926,6.2710,85,83,190
0.0024,5.6996,6.2562,85,83,190
0.0114,5.6896,6.2809,85,83,190
0.0072,5.6962,6.2715,85,83,190
0.0021,5.7009,6.2707,85,83,190
0.0110,5.6962,6.2811,85,83,190
0.0208,5.6945,6.2775,85,83,190
0.0105,5.6979,6.2822,85,83,190
0.0051,5.7006,6.2820,85,83,190
0.0073,5.7073,6.2600,85,83,190
0.0102,5.7058,6.2665,85,83,190
0.0042,5.7106,6.2570,85,83,190
0.0014,5.7085,6.2713,85,83,190
0.0119,5.7032,6.2809,85,83,190
0.0106,5.7053,6.2805,85,83,190
0.0069,5.7136,6.2616,85,83,190
0.0107,5.7103,6.2680,85,83,190
0.0081,5.7121,6.2699,85,83,190
0.0107,5.7127,6.2675,85,83,190
0.0118,5.7120,6.2777,85,83,190
0.0193,5.7093,6.2785,85,83,190
0.0213,5.7107,6.2741,85,83,190
0.0020,5.7159,6.2713,85,83,190
0.0054,5.7202,6.2573,85,83,190
0.0041,5.7209,6.2592,85,83,190
0.0264,5.7098,6.2802,85,83,190
0.0016,5.7223,6.2712,85,83,190
0.0117,5.7216,6.2651,85,83,190
0.0037,5.7274,6.2608,85,83,190
0.0054,5.7294,6.2595,85,83,190
0.0021,5.7289,6.2712,85,83,190
0.0229,5.7209,6.2811,85,83,190
0.0229,5.7241,6.2791,85,83,190
0.0050,5.7352,6.2611,85,83,190
0.0276,5.7234,6.2796,85,83,190
0.0225,5.7282,6.2828,85,83,190
0.0291,5.7334,6.2777,85,83,190
0.0247,5.7408,6.2812,85,83,190
0.0283,5.7381,6.2808,85,83,190
0.0219,5.7505,6.2775,85,83,190
0.0290,5.7479,6.2803,85,83,190
0.0301,5.7555,6.2785,85,83,190
0.0294,5.7598,6.2818,85,83,190
0.0297,5.7705,6.2822,85,83,190
0.0304,5.7752,6.2809,85,83,190
0.0283,5.7825,6.2816,85,83,190
0.0304,5.7833,6.2812,85,83,190
0.0292,5.7839,6.2818,85,83,190
0.0318,5.7872,6.2787,85,83,190
6.2818,5.6597,0.0014,241,252,249
6.2830,5.6594,0.0014,241,252,249
6.2812,5.6540,0.0021,241,252,249
6.2831,5.6668,0.0051,241,252,249
6.2814,5.6501,0.0028,241,252,249
6.2828,5.6698,0.0020,241,252,249
6.2813,5.6453,0.0051,241,252,249
6.2831,5.6748,0.0006,241,252,249
6.2797,5.6447,0.0045,241,252,249
6.2769,5.6370,0.0026,241,252,249
6.2808,5.6352,0.0018,241,252,249
6.2785,5.6350,0.0036,241,252,249
6.2788,5.6309,0.0031,241,252,249
6.2777,5.6226,0.0013,241,252,249
6.2754,5.6147,0.0050,241,252,249
6.2717,5.6155,0.0006,241,252,249
6.2737,5.6147,0.0055,241,252,249
6.2761,5.6141,0.0017,241,252,249
6.2719,5.6125,0.0001,241,252,249
6.2785,5.6087,0.0033,241,252,249
6.2735,5.6115,0.0010,241,252,249
6.2735,5.6093,0.0063,241,252,249
6.2724,5.6087,0.0052,241,252,249
6.2762,5.6063,0.0001,241,252,249
6.2775,5.6033,0.0029,241,252,249
6.2708,5.6007,0.0059,241,252,249
6.2700,5.6009,0.0015,241,252,249
6.2687,5.5994,0.0015,241,252,249
6.2687,5.5955,0.0063,241,252,249
6.2704,5.5956,0.0009,241,252,249
0.0038,5.6518,0.0011,121,107,82
0.0049,5.6586,0.0001,121,107,82
0.0073,5.6595,0.0015,121,107,82
0.0061,5.6426,0.0023,121,107,82
0.0073,5.6618,0.0022,121,107,82
0.0012,5.6648,0.0018,121,107,82
0.0084,5.6690,0.0006,121,107,82
0.0025,5.6320,0.0018,121,107,82
0.0009,5.6714,0.0070,121,107,82
0.0083,5.6726,0.0013,121,107,82
0.0137,5.6736,0.0022,121,107,82
0.0093,5.6848,0.0006,121,107,82
0.0093,5.6855,0.0001,121,107,82
0.0044,5.6945,0.0079,121,107,82
0.0115,5.6960,0.0031,121,107,82
0.0035,5.6995,0.0020,121,107,82
0.0041,5.7000,0.0038,121,107,82
0.0198,5.7047,0.0010,121,107,82
0.0203,5.7099,0.0000,121,107,82
0.0211,5.7170,0.0003,121,107,82
0.0239,5.7467,0.0017,121,107,82
0.0238,5.7501,0.0016,121,107,82
0.0255,5.7650,0.0004,121,107,82
0.0262,5.7652,0.0006,121,107,82
